tweet_id,label,content,tree_size
532559937269166080,false,"bruh, just chill. did you see the slang words this chick-fil-a manager banned? URL URL",213
519078654635409410,true,hewlett-packard announces it will break in two URL,117
407169212428206080,true,#rip to the driver who died with #paulwalker that no one cares about because he wasn't famous.,237
524186749002473472,false,"breaking news: banksy not arrested, cover not blown.",299
500308076004929537,unverified,"possible ""robbery"" took place and bam! like magic it's as if another unarmed black youth being murdered has been forgotten #smh #ferguson",128
514546272972574721,false,"if you put an iphone 6 in your pocket, it may not come out the same shape URL",115
778299287293816832,unverified,will ny ag investigate clinton campaign credit card fraud re elderly donors? URL URL,180
518830518792892416,false,mexico security forces hunting 43 missing students after clashes with police find mass grave URL,116
517038566061658114,unverified,a new ios 8 bug is deleting users' icloud documents. URL URL,263
690680310061756416,non-rumor,"five people killed and two others seriously wounded in school shooting in western canada, pm justin trudeau says URL",552
714503380476026880,unverified,open letter to trump voters from his top strategist-turned-defector - amazing first person account URL via @xojanedotcom,350
538975342011363328,false,ugh. abc reportedly paid #darrenwilson a 'mid to high' six figure fee for his interview: URL ht @senorchompers #ferguson,190
500378522788315137,unverified,#ferguson police: officer involved in fatal shooting of michael brown didn't know he was suspect in alleged robbery. URL,110
352075672543428608,false,"paula deen moves to have discrimination suit dismissed. just in time for her new book ""how to cook a jew"".",260
524983325275197440,true,#rcmp news conference on #ottawa shootings expected to begin momentarily. watch live @ URL,161
693512850539683842,non-rumor,obama gently guides michelle’s hand as she maneuvers drone joystick URL URL,524
693670046497935361,non-rumor,the times editorial board endorses hillary clinton for the democratic nomination URL via @nytopinion,413
538166788484509696,false,canadian mayor tells muslim to pound pork. refuses to remove pork from school canteen. URL URL,123
504830161993609216,false,"still waiting for tupac to accept my als ice bucket challenge. bruh, i know you're still alive.",276
693116426824093696,non-rumor,most companies pay little attention to how employees are feeling. this is a mistake. URL URL,433
728625967921401856,unverified,the retail giant has taken huge hits as consumers react to their misguided bathroom policy. URL URL,119
687766167558164481,non-rumor,"caitlyn jenner mourns the loss of bruce: ""maybe he didn't deserve to be gone."" URL URL",1840
643807909856415744,non-rumor,the closest that adults can get to believing in santa claus again is when they forget that they’ve ordered something from amazon.,298
693912520923295745,non-rumor,"phil robertson: ""the reason i'm going for @tedcruz is that cruz loves god and james madison."" @teamcavuto URL",641
386682163862986752,false,"fox: obama offers ""to pay out of his own pocket for the museum of muslim culture."" their source: a satire website URL",125
692854695262445568,non-rumor,"erm, will, that's not quite what we asked. let us know where you stand on #batman and #superman with '#empirebvs'. URL",392
504453071041482753,false,report: #nhl expansion to las vegas ‘a done deal’ URL URL,544
523562674487975937,false,"#walmart donates $10,000 to #darrenwilson fund to continue police racial profiling, brutality, murder of black ppl URL",1210
356297080169447425,false,obama files federal charges against george zimmerman 🙌🙌🙌 that's myyyyyyy president! yaassssss 🙏 praise the lord.,222
519311120914722816,true,corporations have sold or spun off $1.6 trillion worth of subsidiaries & biz lines this year. URL URL,228
531493734358061056,unverified,breaking news: isis terror group confirmed its leader abu bakr al-baghdadi has been injured in a us air strike yesterday - channel 2,96
504652021601800193,false,#icebucketchallenge donations exceed $94 million. thank you for your support! URL,180
538851683141304320,false,lots of tweets that darren wilson paid by abc for interview. abc told @brianstelter not true & i've seen no credible reporting to contrary,386
684488313512800256,non-rumor,photos of the day URL URL,561
765934198297362432,non-rumor,"judge issues search warrants, seizure of passports for 2 us swimmers, including ryan lochte, around alleged robbery. URL",944
521533372280369152,false,cops swarm #7thheaven star stephen collins' home after suicide report URL URL,137
693824042164436992,non-rumor,"boko haram burned children alive in attack on nigerian village, witness says URL",291
553576010898497536,unverified,breaking: gunman at paris store threatens to kill hostages if #charliehebdo suspects are harmed. URL,220
693866093123915776,non-rumor,"officials: boko haram burns kids alive in nigeria, kill 86 people: URL",2102
553548567420628992,unverified,"afp reports there are 2 dead, and 5 hostages being held in the kosher store in eastern paris; separate incident to charlie hebdo shooters.",115
524967711492014080,true,canada parliament shooting: - active shooter - 3 separate shooting sites - 3 injd - multiple gunmen - 1 soldier dead URL,138
692099058811453440,non-rumor,apple reports slowest iphone sales growth since product's 2007 launch URL,708
691380138710306816,non-rumor,pentagon holds gala to celebrate 25 years of bombing iraq URL URL,472
692113839387709444,non-rumor,sad man tears 2 bananas off larger bunch URL URL,386
536504515843727361,true,this letter to parents from a 1970s lego set is years ahead of its time URL URL,401
536558567206420480,true,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,416
524191650420367360,false,win: macy's stops stocking sodastream URL #bds #palestine @aicnews URL,129
514062859987595264,false,florida woman surgically adds third breast in bid to become reality tv star URL URL,944
716416753409081344,unverified,"hearing that bernie sanders flipped clark county in nevada at state convention, may have won the entire state #feelthebern",116
692332739824095234,non-rumor,"greece has ""seriously neglected"" obligations to control external borders, european commission says in draft report URL",426
764449685897568256,non-rumor,happy #lefthandersday URL,663
516390549012480001,unverified,"rt @dangillmor hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: URL",256
516475930097643520,unverified,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot hong kong protests URL",112
707420972173955072,unverified,obama skipping nancy reagan's funeral to attend sxsw URL URL,185
369506008172740608,false,fukushima nuclear plant leaking 300 tons of radioactive water into the pacific every day: URL,225
524946179390701568,true,latest update: attacker shot dead in parliament after soldier shot at national war memorial URL URL,250
559787890402541568,false,$500 off your first month in our new mexico city data center? muy bien! URL,231
780882510645370880,unverified,chelsea clinton implies here that marijuana can kill you. uhh URL,2058
551123464640536576,true,"donna douglas, known for role as elly may clampett on 'the beverly hillbillies', dies: URL URL",304
530943279161155584,true,"the end is nigh: pepsi is testing doritos-flavored mountain dew. yes, for real: URL",152
767444114229059584,non-rumor,"halftime in rio. usa: 52 serbia: 29 kevin durant: 24 we see you, kd. URL",1783
692290126282649601,non-rumor,the government's spare room subsidy or #bedroomtax has been declared discriminatory by court of appeal judges following two legal challenges,409
497073936077959169,false,#breaking: justin bieber thwarts bear attack!! URL URL,178
531108688749404160,false,"news that 'home alone' star macauley culkin is dead has been confirmed as a hoax, he is alive &well. #macauleyculkin URL",246
521663202183348224,false,so ebola was found in hair extensions? all my bitches wear weave 😳,421
407189015582887936,true,rip roger rodas the man who died with paul walker in the fatal car crash #dontforgethim URL,548
514072132301910016,false,"a florida woman had surgery to add a third breast to make herself ""unatttractive to men."" URL URL",200
538346377794031618,true,"who got violent? pregnant woman shot by #ferguson cop while sitting in car tuesday, loses eye: URL URL",1034
407234399093022720,true,"also, rip roger rodas the man who died along with paul walker that seems to never be mentioned URL",775
640118021101604864,unverified,the insane reason why chinese drivers intentionally kill pedestrians they hit — via @slate URL URL,126
778530869208190976,unverified,hillary overcharges poorest campaign donors @lindasuhler @realdrgina @girlsfortrump @cinderella2b @kamvtv #us #usa🇺🇸 URL,155
524176293450223616,false,banksy has not been arrested: internet falls for hoax report: URL URL,193
519921456730607616,false,cops swarm #7thheaven star stephen collins' home after suicide report URL URL,120
743126914794037248,unverified,people blame the massacre in orlando on the nra. newsflash: the orlando shooter wasn't a nra member... but he was a registered democrat.,118
521922785254580225,unverified,#live from #kobane border: growing concern that #isis has been using chemical weapons against #kurdish fighters. URL,107
653432177632387072,unverified,study finds over a third of vegetarians eat meat...when drunk! URL URL,128
766719302401613825,non-rumor,dog dies after protecting 8-month-old baby girl from house fire in baltimore URL URL,714
693686290408181760,non-rumor,today’s work world requires continuous growth and learning. here's a process to decide what skill to work on next: URL,267
552816020403269632,unverified,"looks like every charlie hebdo cartoonist has been killed: 1. charb - was on al-qaeda's hit list; 2. cabu, 3. wolinski, 4. tignous",138
692023417575448576,non-rumor,"doctors should screen all adults for depression at least once, task force recommends. URL",465
489836441120145408,false,first pics from the site in ukraine where #mh17 crashed URL URL,152
728273551883534336,unverified,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.,426
495305620342714369,true,"tesla says it's broken ground near reno, nevada for a $5 billion battery plant: URL URL",126
407191144880439298,true,im still on that paul walker situation i can't believe he died especially in a car.,108
689853056440221696,non-rumor,"‘planet nine’ may exist on the edge of our solar system, claim astronomers URL URL",255
524929497205055488,unverified,"canada's parliament hill is on lockdown as police hunt shooting suspect; at least 1 injured - @cbcnews, @torontostar URL",259
693102420688121856,non-rumor,rt the good news: we're taking new steps to advance #equalpay for women → URL URL,1194
727834854931435522,unverified,evidence destroyed? campaign made payments to hard drive and document destruction company URL #makeamericagreatagain,1060
521882110789824512,unverified,meria: signs #isis is using chemical weapons. URL URL,181
504450741126582275,false,waking up late for pre-game skate in vegas like... #nhl #expansion URL,229
688814621034213376,non-rumor,al arabiya television station says three americans have reportedly been kidnapped in baghdad in iraq,294
507257950868885504,true,breaking: ap source: tesla motors has selected nevada as site for $5b electric car battery factory.,363
524937542131793920,unverified,we are in full lock down until further notice from ottawa police.,195
528495998537334785,true,"after an absence of 65 years, the afghan fanged deer has returned URL URL",145
692364468442021889,non-rumor,.@camilacabello97 played around with @justinbieber's #loveyourself and the outcome is absolutely beautiful. URL,372
765863022506151937,non-rumor,"irish and european ioc chief patrick hickey arrested in rio over illegal olympic ticket sales, brazil media report URL",1010
724603564946010112,unverified,twenty-five stories proving target’s pro-trans bathroom policy is dangerous URL,118
540643709465812992,false,facebook spies on you for the government: URL,109
693239731031683072,non-rumor,he's 17 and can squat 875(!) pounds. joseph pena is not of this world. URL,731
765735409984806912,unverified,"trump: dems ""failed and betrayed the africanamerican community” trump: “laziness is a trait in blacks, it really is"" URL",193
538724882461097986,false,"hey @abc, why won't you tweet a statement saying that you did not pay or compensate darren wilson for the interview? why silent? #ferguson",691
560474897013415936,false,for just $1 you can get a free jr. frosty with every 2015 purchase! get a frosty key tag now & help support @dtfa. URL,135
348204426659508226,true,"irs sent $46,378,040 in refunds to 23,994 ‘unauthorized’ aliens at 1 atlanta address | cns news URL via @sharethis",185
500278294055768064,true,"ferguson police chief: officer involved in shooting of michael brown was darren wilson, a 6-year veteran with no disciplinary record",101
489865454312099840,false,authorities collecting passports at #mh17 crash site. australian coat of arms clearly visible. URL URL,124
334722003057647616,false,this is just about the weirdest fetish i've ever heard of. what was he thinking of? (via @elvis717) URL,628
707305999971921920,unverified,"‘president petty strikes again’: obama will reportedly skip nancy reagan’s funeral,,, ✅ URL URL",315
687617323235147776,non-rumor,extraordinarily sad news. the guardian is reporting that the great alan rickman has died at the age of 69. URL,751
574004164570841088,true,oregon community helps mother after boy punished for being tardy due to vehicle problems: URL URL,163
538861627018579968,false,i aint know obama daughter was pregnant 😩,195
407185422523977728,true,so paul walker is still alive ? dead or alive sia ?! #paulwalker URL,90
539813330983354368,false,they found him shot dead and burned in his car after the #ferguson chaos. what happened to deandre joshua: URL,147
715253497462145024,unverified,"just in: donald trump to @msnbc: ""there has to be some form of punishment"" for women who have an abortion.",667
510286132568150016,false,detroit niggas are savages they stole the batmobile. URL,409
686422922894815233,non-rumor,.@bilodope @emilybett @aishataylor at the #instyleglobes bash #goldenglobes URL,503
500332933098385408,unverified,"if you can justify shooting an unarmed teenager by saying ""he might have been committing a misdemeanor"" you are a fucking asshole. #ferguson",212
693676692309700609,non-rumor,an unexpected bond has developed between damaged parrots and traumatized veterans URL URL,366
693071700200722433,non-rumor,forty percent of germans say merkel should resign over refugee policy: poll - URL URL,326
715268937873760256,unverified,"donald trump goes full anti-woman: ""punishment"" for women who abort URL URL",389
692765809425408000,non-rumor,gerrymandering is even more infuriating when you can actually see it URL URL,305
691667941314662400,non-rumor,from the vault: anatomical maquettes of fanciful creatures URL URL,282
693534177694609409,non-rumor,icymi: joe parsons's snowmobile sit-n-spin backflip was unreal. see more epic #xgames action on abc all afternoon: URL,353
693204483501887488,non-rumor,it's official: #gilmoregirls is coming back! get the details on the netflix revival: URL,227
692842124841123842,non-rumor,nicoderm introduces new nicotine eye patch URL URL,472
552677176873455616,false,malia obama wears t shirt of an anti white anti cop rap group. #nypd URL the family that agitates together stays together,233
407213772328022016,true,"fast and furious star paul walker dead in car crash. what next, samuel l jackson killed by snakes on a plane?",319
407290084593913856,true,rip to the driver who was also killed along with paul walker who no one seems to care about... URL,397
521444489697583104,unverified,photos proved that terrorists used chemical weapons against the kurds #kobanî #airdrop2kobane #kurdistan #isis URL,164
553115168084074497,false,this powerful cartoon about the charlie hebdo attack is not by banksy URL URL,432
534678919656775680,false,"the world is running out of chocolate, world’s largest chocolate manufacturer warns URL URL",146
524927281048080385,unverified,snipers set up on national art gallery as we remain barricaded in centre block on parliament hill #cdnpoli. URL,872
553505242554175489,unverified,"suspects in #charliehebdo attack spoke to police by phone and said they wanted to die as martyrs, says french mp. URL",172
531565935128498176,false,"hey, it looks like... oh. rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL",125
547670441754914816,unverified,we need to talk about the fact that the teletubby sun baby is 19 years old now: URL,126
524988712367955970,true,"more: canadian soldier shot at war memorial has died; one of three suspected gunmen also dead, police say: URL",237
500288349924782080,unverified,did anyone think of comparing the clothes that #mikebrown was wearing when he was laying on the street to the security footage? #ferguson,305
693107789007339521,non-rumor,our daughters should get paid the same as our sons for doing the same work. period. URL URL,1140
533734824905670656,unverified,breaking news: isis executioner jihadi john reportedly wounded in air strike. big scoop in tomorrow's mos > URL,628
500278045597368320,unverified,urgent: darren wilson is the police officer who shot mike brown URL #ferguson URL,191
536849906997415936,true,this lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,192
427689948398231552,true,actor eric lawson who portrayed the marlboro man dies from chronic obstructive pulmonary disease: URL,342
523939598691741696,true,cool dog! mt @cbsnews: goliath encounter: puppy-sized spider surprises scientist in rainforest URL URL,122
544306719686656000,unverified,"us evacuated consulate in sydney after #sydneysiege. emergency warning to u.s. citizens urging them to ""maintain high level of vigilance"".",212
547158281005719552,false,subaru gets snowbound police back on patrol. #dontletwinterwin URL,115
537006518118273025,true,"that powerful, 40-year-old letter from lego to parents? it's real URL URL",326
504131654810877952,true,attorney: new audio reveals pause in gunfire when michael brown was shot. URL,649
751856580874960897,unverified,"should say ""labor unions aligned with @hillaryclinton"" stopped dems from saying no tpp-they don't speak for nurses URL",167
712223438698627073,unverified,"keith richards 'once pulled a knife on donald trump', claims rolling stones' former promoter URL URL",95
524987184836005889,true,the rcmp and ottawa police news conference is beginning now. watch live: URL #cbcott #ottnews,125
707405809181917184,unverified,"bachmann: obama ""classless"" for missing nancy reagan’s funeral URL URL",143
507634536176300032,false,if betty white dies today and steals joan's thunder i will unleash a reign of terror upon this nation the likes of which u have never seen!!,522
525024518713397249,true,twenty-four-year-old cpl. nathan cirillo was shot dead today at the war memorial in #ottawa. #cdnpoli #ottawashooting URL,184
516729950091493376,true,"on cnn alton nolen's mother (the oklahoma man who beheaded a coworker) said ""there are two sides to every story!"" he cut a woman's head off!",136
500258409988763649,unverified,"name of #ferguson cop is expected to be released by 9 et, police chief says: URL (j.b. forbes, ap) URL",98
560133068670140417,false,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado @amymek #tcot URL URL,239
524940659778920448,unverified,attack on parliament: soldier shot; gunman on the loose. follow our developing story: URL URL,199
501781217411215360,false,"78, not 31, arrested overnight in #ferguson. URL",164
764753085675761664,non-rumor,nigerian islamist group boko haram releases video purporting to show kidnapped chibok schoolgirls URL,959
677950378785271808,non-rumor,#stevenuniverse will finally return to our screens in january! URL URL,2113
744390771869102080,unverified,one of the men who wanted to copy the #orlando shooter was stopped in l.a. he was a liberal democrat and #berniebro. URL,248
521789009576476673,false,breaking: ks patient at risk for ebola: in strict isolation at ku med center in kansas city URL #kwch12,345
692376812022792196,non-rumor,happy #nationalchocolatecakeday! URL,233
763404633217835009,non-rumor,"kendall jenner and a$ap rocky are ""full-on dating"" — exclusive details! URL URL",1441
531161914689482752,true,"confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" URL URL",349
778689027918618625,unverified,"black men may have cause to run from police, massachusetts high court says URL",153
519447199164665856,false,"43 missing students, a mass grave and a suspect: mexico’s police URL",254
707412869860696064,unverified,"bachmann slams ""classless"" obama for skipping nancy reagan’s funeral URL URL",135
693926742814281729,non-rumor,these aerial photos of dutch tulip fields are stunning URL URL,370
650710483289419776,unverified,"local school art project titled ""candlelight"" URL",114
689694470779097088,non-rumor,"two gunmen killed in pakistan university attack, police say, with reports others still firing URL",932
387021726007042051,false,cruz stood 21 hours for freedom. obama won't stand for missing children. #amberalert #shutdown,138
690926324903317504,non-rumor,"""as the affordable care act has taken effect, nearly 18 million americans have gained coverage"" —@potus URL",494
407184730988097536,true,"my heart goes out to loved ones and fans of paul walker, who died in a car wreck saturday. word is he was a really good dude. #rippaulwalker",383
693855615618322432,non-rumor,happy birthday to the man who brought sexy back! 🎉🔥 URL URL,448
690522824797196288,non-rumor,woman who stabbed paedophile to death in east london has three-and-a-half-year jail term more than doubled URL,539
514517470238240768,false,and here's a guy bending an iphone 6 plus with his bare hands URL URL,983
553228463998783488,unverified,a nc town has been forced to remove a statue of a praying soldier and a christian flag at a veterans memorial URL,133
690567125128351744,non-rumor,"""every single one of us deserves the rights, freedoms, and opportunities to fulfill our dreams."" —@potus #roe43 URL",1317
693803472806760448,non-rumor,icymi: this wayne selden dunk was absolutely absurd. URL,513
688502260779843587,non-rumor,american leadership in action: iran's four pathways to a nuclear weapon have now been blocked. #irandeal URL,597
553016500492439552,false,great @banksy homage to charlie hebdo victims: rt @kowalshki: nice work from banksy #jesuischarlie URL,301
265953285247209472,false,deep-fried left wings demo-crab cakes barack-amole & chips malia quesadillas hawaiian pizza sloppy joe bidens obamacare-rot cake,212
524981436252950528,unverified,canadian authorities have given name of suspect in ottawa attacks to u.s. feds; ask for fbi assistance: sr u.s. law enforcement official,174
520132836594970625,false,penis graffiti drawn on £1.5m bugatti veyron. URL URL,173
714851393861881857,unverified,"trump's top strategist, stephanie cegielski, has quit his campaign + just wrote an open letter to trump supporters: URL",224
544457299667202048,false,#rtlny: because a stuyvesant senior made $72 million trading stocks on his lunch break URL URL,104
524950339074523137,true,dramatic photos from @wcuddington on the scene in ottawa URL URL,562
678277910537588737,non-rumor,the 17 #thexfiles episodes to watch before it returns URL @thexfiles @gilliana @davidduchovny URL,261
509114008587100160,false,"sorry, everyone—durex is not making pumpkin spice condoms this fall: URL URL",751
504244627680272384,true,cnn: new audio reveals 10 shots fired at michael brown. cluster of 6... a pause... and then 4 more URL,595
500279189405433858,unverified,"that was very ""slick"" of the police chief to create a narrative that #mikebrown was a ""suspect"" in a robbery! #ferguson",124
535474861616148480,true,"breaking: fsu shooter identified as myron may, a lawyer who graduated from fsu before attending texas tech's law school. #fsushooting",127
562093717201616896,true,madden nfl 15 simulation correctly predicted the super bowl's final score. URL URL,284
693459931022913536,non-rumor,the beatles' rooftop concert happened 47 years ago today. here are 15 things you didn't know URL URL,1031
407262869152358400,true,"paul walker was ""so happy"" hours before his tragic death URL",119
767218194385866752,non-rumor,#ufc202 was conor mcgregor's first fight ever to go into the championship rounds. he made the most of it. URL,2821
518665533089406976,false,#mexico mass grave discovered after student protesters go missing URL URL,171
482880640560271361,false,religious subjugation? u.s. troops in bahrain getting ramadan training. URL #tcot,236
688520025754304512,non-rumor,"thanks to the #irandeal, iran's four pathways to a nuclear weapon have been blocked → URL URL",655
500389488217309184,unverified,#ferguson chief let most of day go by b4 disclosing (after repeated qs) that cop who killed #mikebrown knew nothing about robbery. danger,167
525008463819464704,unverified,"meet kevin vickers, the hero who shot down the parliament hill gunman #ottawashooting URL URL",112
692812029611089920,non-rumor,justin bieber must be loving himself right now. URL,3009
503714147138166784,unverified,"looks so innocent without the hood. you would never think this london rapper, abdel-majed abdel bary, beheaded foley URL",381
407292452060815360,true,"in the wake of paul walker's tragic death, what's the future of the @fastfurious movies? URL #rippaulwalker",157
500363126294863876,unverified,the #ferguson police chief just basically confirmed #mikebrown was gunned to death for the crime of walking in the street? horrific.,189
554958414905094144,true,"saudi cleric proclaims snowman-building 'anti-islamic' (photos, video) URL URL",149
543586319168196608,false,"new dog-ma? pope says heaven is for hounds, too URL URL",389
553271856786968576,false,malia obama wears t shirt of an anti white anti cop rap group. #nypd URL #barbaraboxer #respectformuslims #blackprivilege,152
683158807959089152,non-rumor,man helps woman to safety before being crushed to death by elevator in nyc URL URL,326
764368020391223296,unverified,video : clueless hillary clinton calls for americans to respect and empathize with isis URL,124
551106793959862272,true,"max baer describes donna douglas as ""elly may until the day she died"": URL (cbs) URL",130
501827465032237056,true,#isis beheads photojournalist james wright foley in a massage to us to end its intervention in #iraq. URL,1247
741995157969592321,unverified,"orlando shooter, muslim, omar mateen was a registered democrat. URL",428
519704006826807296,false,stephen collins -- cops swarm home after suicide report ... false alarm URL,355
544567299102244864,false,high school student reportedly makes 72 million on stock market. URL @wallstreet @stuyvesanthigh URL,139
510916725953417218,true,just in: isis video claims to show beheading of british citizen URL,150
533811170889568256,unverified,uk jihadi john is 'wounded in us airstrike on secret bunker meeting of isis high command' URL URL,117
523863683928457216,true,goliath encounter: puppy-sized spider surprises scientist in rainforest - URL URL,1672
514420223873941504,true,police officers deliver the pie after pizza hut driver injured in crash URL URL,118
501774251901198336,false,a list of overnight arrests in ferguson shows a much higher number than officials reported URL URL,161
336873759271157760,true,hasan gets $278k but victims denied army benefits. disgusting waste of tax $$. garnish his wages & send 2 red cross URL,658
525029684095221760,true,soldier killed at war memorial identified as cpl. nathan cirillo - URL URL,128
692688891174739968,non-rumor,"say ""aloha"" to the happiest, healthiest u.s. states! 1. hawaii 2. alaska 3. montana URL URL",272
693452449173086210,non-rumor,study finds girls outperforming future employers in school URL URL,499
547101266313089024,false,oprah: “bill cosby drugged & tried to rape me” 😳😫😱 URL,246
516636338679197697,false,"kfc ban wipes because they offend muslims URL ban islam instead, why are there halal only kfc's? URL",1055
730516765525082112,unverified,a canadian teen didn't find a lost mayan city: URL URL,122
509031495101874176,false,breaking news: durex has not come out with a pumpkin spice condom URL URL,383
534392174876839936,false,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",175
542423103834296323,false,#selena's killer & former fan club president will not be released early from prison! URL URL,247
516411927506206721,unverified,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson, missouri. #handsupdontshoot. URL",167
407262953533353984,true,late actor paul walker's admirable history of organizing & participating in international disaster relief missions: URL,116
531634492528939008,true,pepsi is currently taste-testing doritos flavored mountrain dew. would you try it? URL URL,1262
714998347111669760,unverified,we must address the political marginalization and institutional racism affecting people of color. read my plan: URL,2487
532284831783460864,false,irritated chick-fil-a manager makes a list of teen slang his employees are forbidden to use URL URL,550
688932211714818048,non-rumor,"clinton: ""every single american should be outraged"" by what's happening in flint, mich. #nprdebate",274
693594331735683072,non-rumor,"deadline: if you don't have health insurance, you've only got one more day to #getcovered: URL URL",478
693925198630821889,non-rumor,sources: calvin johnson told detroit lions he plans on retiring from the nfl. URL URL,1995
693456340790804480,non-rumor,fbi 'super pissed off' at white house meddling... URL,407
524928878075457536,true,soldier shot at national war memorial in ottawa URL URL,410
553579224402235393,unverified,"hostage-taker at paris store demands release of #kouachibrothers, police union spokesman says. URL URL",137
552568163431247873,true,dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL,554
693216311502073856,non-rumor,"why digital companies need more liberal arts majors: creativity, empathy, and listening are more important than ever URL",389
407264593027670016,true,rip to the driver roger that died with paul walker that no one talks about because he wasn't famous. URL,108
547807913671405568,false,pope francis is the real mvp URL,139
687673284436082689,non-rumor,harry potter stars react to the tragic news of alan rickman's death: URL URL,378
553098571323437056,false,"banksy's take on charlie hebdo is simple, elegant & uncompromising #jesuischarlie URL",115
510916464631889920,true,islamic state video purports to show beheading of british hostage david haines; officials can't confirm- @dailymirror URL,250
532602376398462976,true,officials took away this halloween decoration after reports of it being a real suicide victim. 2003 URL,178
714811995573325828,unverified,"an open letter to trump voters from his top strategist: stop supporting him, he doesn't want to win URL",126
728101712762834944,unverified,caitlyn jenner about to post nude for cover of sports illustrated.... 😳,146
553549686129561600,unverified,update: gunman in kosher grocery store is demanding the release of the suspects in #charliehebdo shooting - reports URL,310
520338188213444608,false,"amazon's physical store in nyc would offer same-day delivery, pickups and dropoffs. URL URL",229
510916647373516800,true,a video has been released by isis apparently showing the murder of british hostage david haines: URL,189
536804445678755840,true,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,835
692927739066740741,non-rumor,study: 90% of workplace injuries caused by bare-knuckle boxing URL URL,356
701539698452393986,unverified,"the 2016 race: no, the polling doesn’t prove bernie sanders won the hispanic vote in nevada URL",142
489820657291911168,false,reported photographs from malaysia airlines #mh17 crash: URL URL,213
521788572933062657,unverified,now kurds are being killed by the chemical weapons of isis what more excuses do you have to not help us? #kobane URL,156
504304227246538752,true,audio may have captured michael brown shooting URL,157
507918114567499776,true,"al-shabaab leader ahmed abdi godane killed in monday's u.s. airstrike in somalia, pentagon says. URL",345
407244865018155008,true,i can't belive people are comparing paul walker's death to brian from family guy. shows how stupid and ignorant people are.,121
693083689098477568,non-rumor,cam newton and steph curry have more in common than just north carolina. here's proof: URL URL,292
535507913226190849,false,"if you need to get your data down under, our melbourne data center will make an aussie out of you yet. ≡ URL",115
766452700049473536,non-rumor,"olympics: usain bolt wins 200m gold, staying on track for 3 golds in 3 events at 3 olympics URL URL",722
693457310824468480,non-rumor,watch @potus's weekly address on giving every student an opportunity to learn through computer science for all: URL,439
555003887753494528,true,a saudi cleric has declared that the building of snowmen as being anti-islamic. URL,321
543443188934250496,false,"""one day, we will see our animals again in the eternity of christ,"" pope francis said to a boy whose dog died URL",317
653285570383335424,unverified,5p!!! hell no!!!!!! #5pbagcharge 😵😵 URL,193
407167928313081856,true,"""fast & furious"" stars heartbreakingly mourn paul walker's death URL URL",330
707310135291416576,unverified,"obama to skip nancy reagan's funeral, as he did scalia's. this time, he'll be attending sxsw: URL",148
536540403109879809,true,a letter written to parents inside all 1970s lego sets😳💯 this is perfect. URL,455
538374385665449985,true,pregnant #ferguson woman blind after being shot in face by police bean bag URL (video) URL,207
532275347413544961,true,sugarhill gang's big bank hank dies at 57 URL URL,270
692113799546048513,non-rumor,hey. can we take a minute (or all the minutes) to talk about @niallofficial + his glasses? URL URL,1417
524881688825167872,false,"after speculation that he’s been arrested, banksy debuts new mural in bristol URL URL",185
427944719612915712,true,ex-marlboro man dies from smoking-related disease URL,173
765887221736046592,unverified,"#whiteliberalproverbs"" i'll have them n*ggers voting democratic for the next two hundred years"". lbj, founder of the modern welfare state",208
761355585724055553,non-rumor,"every summer since taking office, our interns surprised @potus with a birthday card. #tbt to the 1st one from 2009: URL",708
525088864416043008,true,"it was a long, dark day in ottawa. a timeline of the attack: URL #ottawashooting URL",97
521717368264093696,false,kristen stewart: reality: URL demented right-wing fantasy: URL,235
567596847330373632,true,krispy kreme hull is advertising kkk wednesday. i don't know. i do not know. URL,177
525711899359318016,false,cdc whistleblower exposes ebola vaccinations containing rfid chips | national report URL via @wpusta,195
536991428694376448,true,"another letter to parents, included in 1970s lego sets URL URL",190
525040836757958657,true,"this photo was taken by a tourist at the national war memorial, shortly before nathan cirillo was shot and killed. URL",682
553103772852191233,false,the image that everyone is sharing isn't by banksy — but it's awesome. #charliehebdo URL URL,203
692190570140340229,non-rumor,britain's johanna konta clinches australian open semi-final place by beating zhang shuai 6-4 6-1 in melbourne URL,251
387031585834278912,false,obama has shut down amber alert website to find missing children but still has fuel economy website up URL,115
539658034382123008,false,deandre joshua--shot in the head & torched--was childhood friends w the sole up-close witness to mike brown's murder. URL,138
504441156575297536,false,looking forward to first matchup between las vegas nhl expansion team and a canadian team URL,173
531607884220485632,false,apec photo of the day. rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL,1408
542320823915536384,false,ferguson protestor accidentally burns down his own home & blames busy fd for failing to respond to 911 call for help. URL,169
